date,country,device,category,product,revenue,order_cnt
2020-11-30,Germany,mobile,Bookcases & shelving units,IVAR,878,1
2020-12-07,Taiwan,desktop,Bookcases & shelving units,IVAR,878,1
2020-12-13,Poland,mobile,Bookcases & shelving units,IVAR,878,1
2020-12-19,United States,desktop,Bookcases & shelving units,IVAR,1913,3
2020-12-27,United States,desktop,Bookcases & shelving units,IVAR,878,1
2021-01-01,Turkey,mobile,Bookcases & shelving units,IVAR,878,1
2021-01-19,India,mobile,Bookcases & shelving units,IVAR,878,1
2021-01-20,Japan,desktop,Bookcases & shelving units,IVAR,878,1
2021-01-21,India,desktop,Bookcases & shelving units,IVAR,878,1
2020-11-07,Indonesia,desktop,Cabinets & cupboards,LIXHULT,841,1
2020-11-22,(not set),desktop,Cabinets & cupboards,LIXHULT,841,1
2020-11-23,South Africa,desktop,Cabinets & cupboards,LIXHULT,841,1
2020-12-08,United States,mobile,Cabinets & cupboards,LIXHULT,1016,2
2020-12-10,India,mobile,Cabinets & cupboards,LIXHULT,841,1
2020-12-10,Poland,mobile,Cabinets & cupboards,LIXHULT,841,1
2020-12-14,United States,desktop,Cabinets & cupboards,LIXHULT,930,2
2020-12-15,Colombia,mobile,Cabinets & cupboards,LIXHULT,841,1
2020-12-23,Nigeria,mobile,Cabinets & cupboards,LIXHULT,841,1
2020-12-26,United States,mobile,Cabinets & cupboards,LIXHULT,841,1
2020-12-28,United States,mobile,Cabinets & cupboards,LIXHULT,1421,2
2020-12-30,United States,mobile,Cabinets & cupboards,LIXHULT,841,1
2021-01-03,Egypt,desktop,Cabinets & cupboards,LIXHULT,841,1
2020-12-09,United States,desktop,Cabinets & cupboards,HÄLLAN,875,1
2021-01-05,Canada,desktop,Cabinets & cupboards,HÄLLAN,875,1
2021-01-06,Austria,mobile,Cabinets & cupboards,HÄLLAN,875,1
2021-01-18,Canada,desktop,Cabinets & cupboards,HÄLLAN,875,1
2021-01-25,South Korea,desktop,Cabinets & cupboards,HÄLLAN,875,1
2020-11-02,India,mobile,Outdoor furniture,HAVSTEN,2975,1
2020-11-04,United States,mobile,Outdoor furniture,HAVSTEN,2975,1
2020-11-11,Spain,mobile,Outdoor furniture,HAVSTEN,2975,1
2020-11-11,United States,mobile,Outdoor furniture,HAVSTEN,2975,1
2020-11-21,United States,mobile,Outdoor furniture,HAVSTEN,2975,1
2020-11-23,United States,desktop,Outdoor furniture,HAVSTEN,6900,2
2020-11-29,Canada,mobile,Outdoor furniture,HAVSTEN,2975,1
2020-12-01,Germany,mobile,Outdoor furniture,HAVSTEN,2975,1
2020-12-05,Canada,desktop,Outdoor furniture,HAVSTEN,2975,1
2020-12-06,Japan,desktop,Outdoor furniture,HAVSTEN,2975,1
2020-12-11,Peru,desktop,Outdoor furniture,HAVSTEN,2975,1
2020-12-11,United States,mobile,Outdoor furniture,HAVSTEN,6095,2
2021-01-03,United Arab Emirates,desktop,Outdoor furniture,HAVSTEN,2975,1
2021-01-06,Japan,mobile,Outdoor furniture,HAVSTEN,2975,1
2021-01-08,United States,desktop,Outdoor furniture,HAVSTEN,2975,1
2021-01-13,United States,desktop,Outdoor furniture,HAVSTEN,2975,1
2021-01-13,Germany,mobile,Outdoor furniture,HAVSTEN,2975,1
2021-01-22,United States,mobile,Outdoor furniture,HAVSTEN,2975,1
2021-01-25,India,desktop,Outdoor furniture,HAVSTEN,2975,1
2021-01-27,Hong Kong,desktop,Outdoor furniture,HAVSTEN,2975,1
2020-11-20,United States,desktop,Chairs,HATTEFJÄLL,1295,1
2020-11-27,United States,mobile,Chairs,HATTEFJÄLL,1295,1
2020-12-01,Germany,mobile,Chairs,HATTEFJÄLL,1295,1
2020-12-03,United States,mobile,Chairs,HATTEFJÄLL,1295,1
2020-12-12,India,desktop,Chairs,HATTEFJÄLL,1295,1
2020-12-18,Japan,desktop,Chairs,HATTEFJÄLL,1295,1
2020-12-19,Pakistan,desktop,Chairs,HATTEFJÄLL,1295,1
2020-12-26,United States,desktop,Chairs,HATTEFJÄLL,1295,1
2021-01-02,Canada,mobile,Chairs,HATTEFJÄLL,1295,1
2021-01-04,United States,desktop,Chairs,HATTEFJÄLL,1295,1
2021-01-05,Canada,mobile,Chairs,HATTEFJÄLL,1295,1
2021-01-20,United States,desktop,Chairs,HATTEFJÄLL,1295,1
2021-01-26,Italy,desktop,Chairs,HATTEFJÄLL,1295,1
2020-11-11,Canada,desktop,Chairs,LISABO / SVENBERTIL,1475,1
2020-11-11,Chile,desktop,Chairs,LISABO / SVENBERTIL,1475,1
2020-12-07,South Korea,mobile,Chairs,LISABO / SVENBERTIL,1475,1
2020-12-18,India,desktop,Chairs,LISABO / SVENBERTIL,1475,1
2021-01-02,United States,desktop,Chairs,LISABO / SVENBERTIL,1475,1
2021-01-14,Mexico,mobile,Chairs,LISABO / SVENBERTIL,1475,1
2021-01-17,South Korea,tablet,Chairs,LISABO / SVENBERTIL,1475,1
2021-01-24,United States,desktop,Chairs,LISABO / SVENBERTIL,1475,1
2020-11-20,Indonesia,mobile,Chairs,LÅNGFJÄLL,595,1
2020-11-24,United States,mobile,Chairs,LÅNGFJÄLL,595,1
2020-12-03,India,mobile,Chairs,LÅNGFJÄLL,595,1
2020-12-27,United States,desktop,Chairs,LÅNGFJÄLL,595,1
2021-01-02,United States,mobile,Chairs,LÅNGFJÄLL,595,1
2021-01-17,United States,mobile,Chairs,LÅNGFJÄLL,595,1
2021-01-17,Canada,desktop,Chairs,LÅNGFJÄLL,595,1
2020-11-03,Germany,mobile,Chairs,LANGUR,400,1
2020-11-05,China,mobile,Chairs,LANGUR,400,1
2020-11-07,United States,desktop,Chairs,LANGUR,400,1
2020-11-08,United Kingdom,desktop,Chairs,LANGUR,400,1
2020-11-13,Japan,desktop,Chairs,LANGUR,400,1
2020-11-13,India,desktop,Chairs,LANGUR,400,1
2020-11-13,United States,mobile,Chairs,LANGUR,400,1
2020-11-18,Taiwan,tablet,Chairs,LANGUR,400,1
2020-11-19,United Kingdom,desktop,Chairs,LANGUR,400,1
2020-11-20,France,mobile,Chairs,LANGUR,400,1
2020-11-25,United States,desktop,Chairs,LANGUR,400,1
2020-11-26,United Kingdom,desktop,Chairs,LANGUR,400,1
2020-12-07,Germany,desktop,Chairs,LANGUR,400,1
2020-12-12,Spain,desktop,Chairs,LANGUR,400,1
2020-12-15,United States,desktop,Chairs,LANGUR,435,2
2020-12-18,United States,desktop,Chairs,LANGUR,400,1
2020-12-20,India,mobile,Chairs,LANGUR,400,1
2020-12-22,Indonesia,mobile,Chairs,LANGUR,400,1
2020-12-22,United States,desktop,Chairs,LANGUR,400,1
2020-12-23,India,mobile,Chairs,LANGUR,400,1
2021-01-03,United States,tablet,Chairs,LANGUR,400,1
2021-01-04,United States,desktop,Chairs,LANGUR,400,1
2021-01-05,Singapore,mobile,Chairs,LANGUR,400,1
2021-01-05,United States,desktop,Chairs,LANGUR,400,1
2021-01-14,Canada,desktop,Chairs,LANGUR,400,1
2021-01-15,Canada,mobile,Chairs,LANGUR,400,1
2021-01-18,Colombia,mobile,Chairs,LANGUR,400,1
2021-01-18,Canada,desktop,Chairs,LANGUR,400,1
2021-01-20,United States,mobile,Chairs,LANGUR,400,1
2021-01-26,Spain,mobile,Chairs,LANGUR,400,1
2020-11-05,United States,mobile,Outdoor furniture,SOLLERÖN,3746,1
2020-11-23,United States,mobile,Outdoor furniture,SOLLERÖN,3746,1
2020-12-02,United States,mobile,Outdoor furniture,SOLLERÖN,3746,1
2020-12-03,Malaysia,mobile,Outdoor furniture,SOLLERÖN,3746,1
2020-12-15,India,desktop,Outdoor furniture,SOLLERÖN,3746,1
2020-11-01,Taiwan,desktop,Sofas & armchairs,KIVIK,6895,1
2020-11-05,Poland,desktop,Sofas & armchairs,KIVIK,6895,1
2020-11-16,Canada,desktop,Sofas & armchairs,KIVIK,7145,2
2020-12-14,India,mobile,Sofas & armchairs,KIVIK,6895,1
2020-12-16,Indonesia,desktop,Sofas & armchairs,KIVIK,6895,1
2020-12-17,India,desktop,Sofas & armchairs,KIVIK,6895,1
2020-12-20,United States,mobile,Sofas & armchairs,KIVIK,6895,1
2020-12-28,United States,desktop,Sofas & armchairs,KIVIK,6895,1
2021-01-08,United States,mobile,Sofas & armchairs,KIVIK,6895,1
2020-11-01,Ireland,mobile,Beds,STUVA / FRITIDS,995,1
2020-11-06,Canada,mobile,Beds,STUVA / FRITIDS,995,1
2020-11-11,Germany,desktop,Beds,STUVA / FRITIDS,995,1
2020-11-16,Brazil,mobile,Beds,STUVA / FRITIDS,995,1
2020-11-23,Canada,desktop,Beds,STUVA / FRITIDS,995,1
2020-11-25,Canada,desktop,Beds,STUVA / FRITIDS,995,1
2020-11-26,Spain,desktop,Beds,STUVA / FRITIDS,995,1
2020-11-30,United Kingdom,mobile,Beds,STUVA / FRITIDS,995,1
2020-12-01,United States,mobile,Beds,STUVA / FRITIDS,995,1
2020-12-05,Saudi Arabia,mobile,Beds,STUVA / FRITIDS,995,1
2020-12-08,United States,desktop,Beds,STUVA / FRITIDS,995,1
2020-12-13,United States,mobile,Beds,STUVA / FRITIDS,995,1
2021-01-06,United States,mobile,Beds,STUVA / FRITIDS,1990,2
2021-01-06,United States,desktop,Beds,STUVA / FRITIDS,1990,2
2021-01-10,Mexico,mobile,Beds,STUVA / FRITIDS,995,1
2021-01-13,United States,desktop,Beds,STUVA / FRITIDS,995,1
2021-01-14,United States,mobile,Beds,STUVA / FRITIDS,995,1
2021-01-20,China,desktop,Beds,STUVA / FRITIDS,995,1
2021-01-24,India,desktop,Beds,STUVA / FRITIDS,995,1
2021-01-27,Singapore,desktop,Beds,STUVA / FRITIDS,995,1
2020-11-12,United Kingdom,desktop,Sofas & armchairs,GRÖNLID,850,1
2020-12-04,United States,mobile,Sofas & armchairs,GRÖNLID,1595,2
2020-12-13,(not set),desktop,Sofas & armchairs,GRÖNLID,850,1
2020-12-15,Australia,mobile,Sofas & armchairs,GRÖNLID,850,1
2020-12-16,Israel,mobile,Sofas & armchairs,GRÖNLID,850,1
2021-01-03,Germany,desktop,Sofas & armchairs,GRÖNLID,850,1
2021-01-08,France,mobile,Sofas & armchairs,GRÖNLID,850,1
2021-01-14,Netherlands,desktop,Sofas & armchairs,GRÖNLID,850,1
2021-01-24,Canada,desktop,Sofas & armchairs,GRÖNLID,850,1
2020-11-03,(not set),desktop,Sofas & armchairs,GRÖNLID,365,1
2020-11-03,Mexico,mobile,Sofas & armchairs,GRÖNLID,365,1
2020-11-08,France,desktop,Sofas & armchairs,GRÖNLID,365,1
2020-11-09,United Kingdom,mobile,Sofas & armchairs,GRÖNLID,365,1
2020-11-14,Spain,mobile,Sofas & armchairs,GRÖNLID,365,1
2020-11-15,Israel,desktop,Sofas & armchairs,GRÖNLID,365,1
2020-11-21,Poland,mobile,Sofas & armchairs,GRÖNLID,365,1
2020-12-28,France,desktop,Sofas & armchairs,GRÖNLID,365,1
2020-11-03,South Korea,mobile,Sofas & armchairs,GRÖNLID,2700,1
2020-11-13,Spain,mobile,Sofas & armchairs,GRÖNLID,2700,1
2020-11-14,Canada,desktop,Sofas & armchairs,GRÖNLID,2700,1
2020-11-20,Taiwan,desktop,Sofas & armchairs,GRÖNLID,2700,1
2020-11-26,Taiwan,mobile,Sofas & armchairs,GRÖNLID,2700,1
2020-12-07,Italy,desktop,Sofas & armchairs,GRÖNLID,4100,2
2020-12-08,Germany,desktop,Sofas & armchairs,GRÖNLID,2700,1
2020-12-09,United States,mobile,Sofas & armchairs,GRÖNLID,4585,3
2020-12-15,Australia,desktop,Sofas & armchairs,GRÖNLID,2700,1
2020-12-23,United States,mobile,Sofas & armchairs,GRÖNLID,10960,4
2021-01-08,Switzerland,desktop,Sofas & armchairs,GRÖNLID,2700,1
2021-01-15,United States,desktop,Sofas & armchairs,GRÖNLID,7245,2
2021-01-22,United Kingdom,desktop,Sofas & armchairs,GRÖNLID,2700,1
2020-11-01,Netherlands,mobile,Sofas & armchairs,GRÖNLID,4100,1
2020-11-03,India,tablet,Sofas & armchairs,GRÖNLID,4100,1
2020-11-23,United Kingdom,desktop,Sofas & armchairs,GRÖNLID,4100,1
2020-11-25,Philippines,desktop,Sofas & armchairs,GRÖNLID,4100,1
2020-11-28,United States,desktop,Sofas & armchairs,GRÖNLID,4100,1
2020-11-29,Ireland,desktop,Sofas & armchairs,GRÖNLID,4100,1
2020-11-30,China,mobile,Sofas & armchairs,GRÖNLID,4100,1
2020-12-03,United States,mobile,Sofas & armchairs,GRÖNLID,13705,4
2020-12-26,United States,mobile,Sofas & armchairs,GRÖNLID,4100,1
2020-12-30,Poland,mobile,Sofas & armchairs,GRÖNLID,4100,1
2021-01-03,India,mobile,Sofas & armchairs,GRÖNLID,4100,1
2020-11-04,United States,mobile,Outdoor furniture,SOLLERÖN,4783,1
2020-11-05,United States,desktop,Outdoor furniture,SOLLERÖN,4783,1
2020-11-06,Singapore,desktop,Outdoor furniture,SOLLERÖN,4783,1
2020-11-10,Japan,mobile,Outdoor furniture,SOLLERÖN,4783,1
2020-11-18,United States,mobile,Outdoor furniture,SOLLERÖN,7195,2
2020-12-01,India,desktop,Outdoor furniture,SOLLERÖN,4783,1
2020-12-06,Philippines,mobile,Outdoor furniture,SOLLERÖN,4783,1
2020-12-08,United States,tablet,Outdoor furniture,SOLLERÖN,4783,1
2020-12-09,United States,desktop,Outdoor furniture,SOLLERÖN,4783,1
2020-12-11,Germany,mobile,Outdoor furniture,SOLLERÖN,4783,1
2020-12-15,United States,mobile,Outdoor furniture,SOLLERÖN,4783,1
2020-12-24,United States,desktop,Outdoor furniture,SOLLERÖN,4783,1
2021-01-17,Jamaica,desktop,Outdoor furniture,SOLLERÖN,4783,1
2021-01-18,United States,mobile,Outdoor furniture,SOLLERÖN,4783,1
2021-01-20,India,tablet,Outdoor furniture,SOLLERÖN,4783,1
2020-11-17,India,mobile,Sofas & armchairs,LIDHULT,2895,1
2020-11-20,Switzerland,mobile,Sofas & armchairs,LIDHULT,2895,1
2020-12-04,United Kingdom,mobile,Sofas & armchairs,LIDHULT,2895,1
2021-01-02,Poland,desktop,Sofas & armchairs,LIDHULT,2895,1
2021-01-08,Romania,desktop,Sofas & armchairs,LIDHULT,2895,1
2021-01-26,United Kingdom,mobile,Sofas & armchairs,LIDHULT,2895,1
2020-11-10,United States,mobile,Sofas & armchairs,LIDHULT,7748,1
2020-11-21,United States,mobile,Sofas & armchairs,LIDHULT,7748,1
2020-11-25,India,tablet,Sofas & armchairs,LIDHULT,7748,1
2020-11-29,Belgium,desktop,Sofas & armchairs,LIDHULT,7748,1
2020-12-08,Poland,desktop,Sofas & armchairs,LIDHULT,7748,1
2020-12-13,South Korea,mobile,Sofas & armchairs,LIDHULT,7748,1
2021-01-06,United States,desktop,Sofas & armchairs,LIDHULT,15988,2
2021-01-07,Poland,desktop,Sofas & armchairs,LIDHULT,7748,1
2021-01-15,Peru,desktop,Sofas & armchairs,LIDHULT,7748,1
2020-11-05,China,desktop,Outdoor furniture,KUNGSHOLMEN,544.4,1
2020-11-13,United States,desktop,Outdoor furniture,KUNGSHOLMEN,544.4,1
2020-11-25,(not set),desktop,Outdoor furniture,KUNGSHOLMEN,544.4,1
2020-12-02,United States,mobile,Outdoor furniture,KUNGSHOLMEN,544.4,1
2020-12-03,United States,desktop,Outdoor furniture,KUNGSHOLMEN,544.4,1
2020-12-03,China,desktop,Outdoor furniture,KUNGSHOLMEN,544.4,1
2020-12-13,Switzerland,mobile,Outdoor furniture,KUNGSHOLMEN,544.4,1
2020-12-22,France,desktop,Outdoor furniture,KUNGSHOLMEN,544.4,1
2020-12-23,United States,mobile,Outdoor furniture,KUNGSHOLMEN,544.4,1
2020-12-24,United States,desktop,Outdoor furniture,KUNGSHOLMEN,2704.8,2
2020-12-27,Malaysia,mobile,Outdoor furniture,KUNGSHOLMEN,544.4,1
2021-01-04,United States,mobile,Outdoor furniture,KUNGSHOLMEN,544.4,1
2021-01-13,United States,desktop,Outdoor furniture,KUNGSHOLMEN,544.4,1
2020-11-02,United States,mobile,Café furniture,SVENBERTIL,275,1
2020-11-11,Spain,desktop,Café furniture,SVENBERTIL,275,1
2020-11-20,Canada,desktop,Café furniture,SVENBERTIL,275,1
2020-11-25,Spain,desktop,Café furniture,SVENBERTIL,275,1
2020-12-04,United States,desktop,Café furniture,SVENBERTIL,275,1
2020-12-06,India,desktop,Café furniture,SVENBERTIL,275,1
2020-12-07,France,mobile,Café furniture,SVENBERTIL,275,1
2020-12-10,Canada,mobile,Café furniture,SVENBERTIL,275,1
2020-12-11,India,mobile,Café furniture,SVENBERTIL,275,1
2020-12-19,United States,mobile,Café furniture,SVENBERTIL,275,1
2021-01-05,Canada,mobile,Café furniture,SVENBERTIL,275,1
2021-01-05,United States,desktop,Café furniture,SVENBERTIL,275,1
2021-01-08,United States,desktop,Café furniture,SVENBERTIL,275,1
2021-01-11,United Kingdom,mobile,Café furniture,SVENBERTIL,275,1
2021-01-13,United States,mobile,Café furniture,SVENBERTIL,275,1
2021-01-16,India,mobile,Café furniture,SVENBERTIL,275,1
2021-01-18,Netherlands,desktop,Café furniture,SVENBERTIL,275,1
2021-01-21,United States,desktop,Café furniture,SVENBERTIL,275,1
2020-11-20,United States,tablet,Outdoor furniture,SJÄLLAND,636,1
2020-11-24,Italy,mobile,Outdoor furniture,SJÄLLAND,636,1
2020-12-02,China,desktop,Outdoor furniture,SJÄLLAND,636,1
2020-12-04,Pakistan,desktop,Outdoor furniture,SJÄLLAND,636,1
2020-12-24,United States,mobile,Outdoor furniture,SJÄLLAND,636,1
2021-01-01,Canada,desktop,Outdoor furniture,SJÄLLAND,636,1
2021-01-08,United States,desktop,Outdoor furniture,SJÄLLAND,636,1
2020-11-17,Uruguay,mobile,Cabinets & cupboards,HAVSTA,4580,1
2020-11-18,United States,mobile,Cabinets & cupboards,HAVSTA,4580,1
2020-12-09,United States,mobile,Cabinets & cupboards,HAVSTA,4680,2
2020-12-10,United States,mobile,Cabinets & cupboards,HAVSTA,4580,1
2020-12-14,Cyprus,tablet,Cabinets & cupboards,HAVSTA,4580,1
2020-12-21,Canada,mobile,Cabinets & cupboards,HAVSTA,4580,1
2021-01-09,Netherlands,mobile,Cabinets & cupboards,HAVSTA,4580,1
2021-01-21,France,desktop,Cabinets & cupboards,HAVSTA,4580,1
2020-11-19,Taiwan,tablet,Cabinets & cupboards,HAVSTA,1590,1
2020-11-26,United States,mobile,Cabinets & cupboards,HAVSTA,1590,1
2020-11-26,France,mobile,Cabinets & cupboards,HAVSTA,1590,1
2020-11-27,Canada,desktop,Cabinets & cupboards,HAVSTA,1590,1
2020-11-28,India,mobile,Cabinets & cupboards,HAVSTA,1590,1
2020-12-12,United States,desktop,Cabinets & cupboards,HAVSTA,1590,1
2020-12-29,India,desktop,Cabinets & cupboards,HAVSTA,1590,1
2021-01-04,Bahamas,mobile,Cabinets & cupboards,HAVSTA,1590,1
2021-01-05,United States,desktop,Cabinets & cupboards,HAVSTA,1590,1
2021-01-12,United States,mobile,Cabinets & cupboards,HAVSTA,1590,1
2021-01-20,United States,desktop,Cabinets & cupboards,HAVSTA,1590,1
2021-01-27,United States,desktop,Cabinets & cupboards,HAVSTA,1590,1
2020-11-09,United States,desktop,Cabinets & cupboards,HAVSTA,2165,2
2020-11-17,United States,desktop,Cabinets & cupboards,HAVSTA,1240,1
2020-11-20,Germany,desktop,Cabinets & cupboards,HAVSTA,1935,2
2020-11-23,Singapore,desktop,Cabinets & cupboards,HAVSTA,1240,1
2020-11-26,Singapore,mobile,Cabinets & cupboards,HAVSTA,1240,1
2020-12-02,United States,desktop,Cabinets & cupboards,HAVSTA,1240,1
2020-12-11,India,mobile,Cabinets & cupboards,HAVSTA,1935,2
2020-12-13,United States,desktop,Cabinets & cupboards,HAVSTA,2480,2
2020-12-27,United States,desktop,Cabinets & cupboards,HAVSTA,2035,3
2021-01-04,Brazil,desktop,Cabinets & cupboards,HAVSTA,1240,1
2021-01-17,France,mobile,Cabinets & cupboards,HAVSTA,1240,1
2021-01-18,Romania,desktop,Cabinets & cupboards,HAVSTA,1240,1
2021-01-20,France,mobile,Cabinets & cupboards,HAVSTA,1240,1
2020-11-01,United States,desktop,Outdoor furniture,HAVSTEN,3925,1
2020-11-10,Singapore,desktop,Outdoor furniture,HAVSTEN,3925,1
2020-11-16,United States,mobile,Outdoor furniture,HAVSTEN,3925,1
2020-11-20,United States,mobile,Outdoor furniture,HAVSTEN,3925,1
2020-11-22,United States,desktop,Outdoor furniture,HAVSTEN,3925,1
2020-11-23,Thailand,desktop,Outdoor furniture,HAVSTEN,3925,1
2020-12-02,Netherlands,mobile,Outdoor furniture,HAVSTEN,3925,1
2020-12-09,United States,mobile,Outdoor furniture,HAVSTEN,3925,1
2020-12-16,France,desktop,Outdoor furniture,HAVSTEN,3925,1
2020-12-17,India,desktop,Outdoor furniture,HAVSTEN,3925,1
2020-12-27,India,desktop,Outdoor furniture,HAVSTEN,3925,1
2020-12-30,United States,mobile,Outdoor furniture,HAVSTEN,3925,1
2021-01-02,Hong Kong,desktop,Outdoor furniture,HAVSTEN,3925,1
2021-01-05,Taiwan,mobile,Outdoor furniture,HAVSTEN,3925,1
2021-01-08,Switzerland,desktop,Outdoor furniture,HAVSTEN,3925,1
2021-01-08,United Kingdom,mobile,Outdoor furniture,HAVSTEN,3925,1
2021-01-16,United States,desktop,Outdoor furniture,HAVSTEN,3925,1
2021-01-27,Austria,tablet,Outdoor furniture,HAVSTEN,3925,1
2020-11-02,Portugal,mobile,Beds,STUVA / FRITIDS,2025,1
2020-11-16,Ukraine,desktop,Beds,STUVA / FRITIDS,2025,1
2020-11-20,United States,mobile,Beds,STUVA / FRITIDS,3020,2
2020-11-22,Austria,desktop,Beds,STUVA / FRITIDS,2025,1
2020-11-30,United States,mobile,Beds,STUVA / FRITIDS,2025,1
2020-12-04,Spain,desktop,Beds,STUVA / FRITIDS,2025,1
2020-12-12,United States,tablet,Beds,STUVA / FRITIDS,2025,1
2020-12-14,Canada,desktop,Beds,STUVA / FRITIDS,3020,2
2020-12-19,Portugal,desktop,Beds,STUVA / FRITIDS,2025,1
2021-01-06,Palestine,mobile,Beds,STUVA / FRITIDS,2025,1
2021-01-17,South Korea,desktop,Beds,STUVA / FRITIDS,2025,1
2020-11-02,Italy,desktop,Sofas & armchairs,LANDSKRONA,8495,1
2020-11-13,Canada,desktop,Sofas & armchairs,LANDSKRONA,8495,1
2020-11-18,India,mobile,Sofas & armchairs,LANDSKRONA,8495,1
2020-12-25,Belgium,mobile,Sofas & armchairs,LANDSKRONA,8495,1
2021-01-12,United States,mobile,Sofas & armchairs,LANDSKRONA,8495,1
2021-01-14,Vietnam,mobile,Sofas & armchairs,LANDSKRONA,8495,1
2021-01-21,United States,mobile,Sofas & armchairs,LANDSKRONA,8495,1
2020-11-03,United States,mobile,Sofas & armchairs,LANDSKRONA,6095,1
2020-11-03,United States,desktop,Sofas & armchairs,LANDSKRONA,6095,1
2020-11-23,United States,mobile,Sofas & armchairs,LANDSKRONA,6095,1
2020-12-12,Ukraine,desktop,Sofas & armchairs,LANDSKRONA,6095,1
2020-12-12,United States,mobile,Sofas & armchairs,LANDSKRONA,6095,1
2020-12-15,France,mobile,Sofas & armchairs,LANDSKRONA,6095,1
2020-12-22,India,mobile,Sofas & armchairs,LANDSKRONA,6095,1
2020-12-24,United States,desktop,Sofas & armchairs,LANDSKRONA,6095,1
2021-01-04,India,mobile,Sofas & armchairs,LANDSKRONA,6095,1
2021-01-14,Australia,mobile,Sofas & armchairs,LANDSKRONA,6095,1
2021-01-18,United States,mobile,Sofas & armchairs,LANDSKRONA,6095,1
2021-01-26,Algeria,mobile,Sofas & armchairs,LANDSKRONA,6095,1
2020-11-18,Denmark,desktop,Sofas & armchairs,LANDSKRONA,1800,1
2020-11-26,United States,mobile,Sofas & armchairs,LANDSKRONA,1800,1
2020-12-07,United States,desktop,Sofas & armchairs,LANDSKRONA,1800,1
2020-12-31,United States,mobile,Sofas & armchairs,LANDSKRONA,1800,1
2021-01-03,India,mobile,Sofas & armchairs,LANDSKRONA,1800,1
